unidentified rumen bacterium RFN80	70512
unidentified rumen bacterium RFN82	70514
unidentified rumen bacterium RFN84	70515
unidentified rumen bacterium RFN85	70516
unidentified rumen bacterium RFN86	70517
unidentified rumen bacterium RFN89	70519
unidentified rumen bacterium RFN9	70520
unidentified rumen bacterium RFN92	70523
unidentified rumen bacterium RFN95	70526
unidentified rumen bacterium RFN96	70527
Haloterrigena sp. arg-4	160432
Nasutitermes takasagoensis symbiont MNt1	71247
Nasutitermes takasagoensis symbiont MNt2	71248
Pericapritermes nitobei symbiont MPn4	71252
Hydrogenophilus thermoluteolus	297
gamma proteobacterium L101	415993
gamma proteobacterium HTB082	114828
Sulfolobus yangmingensis	73007
Collinsella aerofaciens	74426
Eggerthella lenta	84112
uncultured haloarchaeon MSP8	75450
uncultured haloarchaeon MSP9	75451
uncultured haloarchaeon MSP14	75454
uncultured haloarchaeon MSP41	75459
Leucobacter albus	272210
Micropruina glycogenica	75385
alpha proteobacterium MBIC3401	75992
X-symbiont of Anomoneura mori	76005
Y-symbiont of Anomoneura mori	76006
beta proteobacterium YB11	120339
uncultured Moritella sp.	78506
Moritella sp.	78556
unidentified epsilon proteobacterium	34036
unidentified euryarchaeote	29293
Sinorhizobium indiaense	77789
Sinorhizobium abri	77790
unidentified proteobacterium	2722
Methylomonas sp. KSWIII	78163
Microscilla sp. Nano 1	78647
Halomonas sp. NIBH P1H22	78889
Halomonas sp. NIBH P1H25	78890
Bifidobacterium thermophilum	33905
Janibacter terrae	103817
Cytophaga sp.	29535
Arthrobacter sp. RC100	189516
Faecalitalea cylindroides	39483
selenate-reducing bacterium JSA	83668
selenate-reducing bacterium TSA	83669
Bacillus alcaliinulinus	84636
Nonomuraea longicatena	83682
Cryptobacterium curtum	84163
[Clostridium] scindens	29347
[Eubacterium] minutum	76124
Bacillus carboniphilus	86663
Thermodesulfovibrio islandicus	53423
bacterium rJ12	334292
bacterium rJ15	334295
bacterium rM4	334301
Microbulbifer elongatus	86173
Burkholderia pyrrocinia	60550
Oceanimonas doudoroffii	84158
Caballeronia glathei	60547
Paucimonas lemoignei	29443
Pseudomonas pertucinogena	86175
[Pseudomonas] pictorum	86184
Paraburkholderia phenazinium	60549
Phaseolibacter flectens	86187
Pseudomonas veronii	76761
Sphingobium abikonense	86193
Comamonas terrigena	32013
Hydrogenophaga flava	65657
Mogibacterium vescum	86333
Borreliella sinica	87162
obligately oligotrophic bacterium KI89C	87744
Kitasatospora paracochleata	58354
Agromyces luteolus	88373
Agromyces rhizospherae	88374
Agromyces bracchium	88376
Cellulomonas sp. IFO16240	88366
Microbacterium sp. IFO 16249	88378
Mycobacterium sp. IFO16251	88379
Mycobacterium sp. IFO16252	88380
Rhodococcus sp. IFO16253	88381
Psychromonas marina	88364
Lactobacillus sp. FS1111	89060
Weissella thailandensis	89061
Arthrobacter sp. SN16A	96466
Pseudomonas sp. KB700A	96467
Burkholderia gladioli pv. gladioli	32009
Gluconobacter cerinus	38307
Sphingomonas sp. A1	90322
Paracoccus sp. MBIC4017	90742
Paracoccus sp. MBIC4020	90745
Acrocarpospora macrocephala	150177
Methanobrevibacter sp. RsI17	93731
Methanobrevibacter sp. LHD2	93732
Methanobrevibacter sp. LHD12	93733
Methanobrevibacter sp. HW3	93737
Karenia mikimotoi	225107
Tolypocladium japonicum	94206
Tolypocladium inegoense	94207
Tolypocladium paradoxum	94208
Polycephalomyces prolificus	94209
Isaria tenuipes	45847
Trichoderma deliquescens	29861
Hypomyces chrysospermus	5131
uncultured archaeon pHGPA1	95944
uncultured archaeon pHGPA13	95173
Mycobacterium sp. TA5	96560
Planomonospora venezuelensis	1999
Pyrobaculum oguniense	99007
Angiopteris lygodiifolia (turnip fern)	3267
Azolla pinnata	99433
Asplenium nidus (bird's-nest fern)	29642
Zamia integrifolia	3305
Pseudotsuga menziesii (Douglas-fir)	3357
Abies homolepis	78261
Nageia nagi	36012
Phyllocladus trichomanoides (celery pine)	50184
Agathis borneensis	54794
Podocarpus costalis	50186
gamma-symbiont of Antonina crawii	100484
beta-symbiont of Antonina crawii	100483
Coprobacillus cateniformis	100884
Catenibacterium mitsuokai	100886
uncultured epsilon proteobacterium 1014	101535
uncultured epsilon proteobacterium 1070	101538
uncultured epsilon proteobacterium 1068	101539
uncultured epsilon proteobacterium 1065	101546
uncultured epsilon proteobacterium 1057	101547
uncultured epsilon proteobacterium 1023	101558
Solobacterium moorei	102148
Collinsella stercoris	147206
Clostridium sp. NT-1	102741
Clostridium sp. NT-2	102742
uncultured Treponema clone HsPySp15	103779
uncultured Treponema clone HsPySp16	103780
uncultured Treponema clone HsPySp1	103611
uncultured Treponema clone HsPySp20	103612
uncultured Treponema clone HsDiSp314	103613
uncultured Treponema clone HsDiSp319	103617
Rhodococcus sp. KSM-B-3	104028
Methanobrevibacter sp. LRsD4	105618
Methanobrevibacter sp. RsW3	105619
Methanobrevibacter sp. RsI3	105620
Methanobrevibacter sp. HW23	105621
Pantoea agglomerans	549
uncultured rumen bacterium 3C0d-1	107043
uncultured rumen bacterium 3C0d-2	107044
uncultured rumen bacterium 3C0d-5	107047
uncultured rumen bacterium 3C0d-7	107049
uncultured rumen bacterium 3C0d-8	107050
uncultured rumen bacterium 3C0d-10	107052
uncultured rumen bacterium 3C0d-12	107054
uncultured rumen bacterium 3C0d-16	107056
uncultured rumen bacterium 3C0d-17	107057
uncultured rumen bacterium 4C0d-2	107058
uncultured rumen bacterium 4C0d-3	107059
uncultured rumen bacterium 4C0d-9	107064
uncultured rumen bacterium 4C0d-11	107066
uncultured rumen bacterium 4C0d-12	107067
uncultured rumen bacterium 4C0d-14	107069
uncultured rumen bacterium 4C0d-16	107071
uncultured rumen bacterium 4C0d-17	107072
uncultured rumen bacterium 4C0d-18	107073
uncultured rumen bacterium 3C0d-15	107075
uncultured rumen bacterium 3C0d-19	107076
uncultured rumen bacterium 5C0d-4	107080
uncultured rumen bacterium 5C0d-12	107087
uncultured rumen bacterium 5C0d-13	107088
uncultured rumen bacterium 5C0d-14	107089
uncultured rumen bacterium 5C0d-16	107090
uncultured rumen bacterium 5C0d-19	107091
uncultured rumen bacterium 5C0d-23	107092
uncultured rumen bacterium 5C0d-24	107093
uncultured rumen bacterium 3C3d-15	107096
uncultured rumen bacterium 6C3d-13	107097
uncultured rumen bacterium 4C3d-2	107099
uncultured rumen bacterium 6C3d-11	107101
uncultured rumen bacterium 4C3d-11	107108
uncultured rumen bacterium 4C3d-9	107124
uncultured rumen bacterium 6C3d-30	107125
uncultured rumen bacterium 3C3d-18	107129
uncultured rumen bacterium 3C3d-12	107140
uncultured rumen bacterium 6C3d-25	107144
uncultured rumen bacterium 4C28d-19	107166
uncultured rumen bacterium 4C28d-15	107170
uncultured rumen bacterium 3C28d-11	107173
uncultured rumen bacterium 3C28d-7	107174
uncultured rumen bacterium 4C28d-2	107177
uncultured rumen bacterium 3C28d-3	107178
uncultured rumen bacterium 4C28d-14	107180
uncultured rumen bacterium 2C28d-3	107181
uncultured rumen bacterium 4C28d-7	107186
uncultured rumen bacterium 4C28d-20	107189
uncultured rumen bacterium 3C28d-4	107190
uncultured rumen archaeon M1	107626
rumen bacterium RC7r-54	107620
uncultured compost bacterium 4-28	108067
uncultured compost bacterium 4-29	108068
uncultured compost bacterium 4-34	108069
uncultured compost bacterium 4-57	108072
uncultured compost bacterium 5-10	108074
uncultured compost bacterium 5-18	108076
uncultured compost bacterium 5-33	108077
uncultured compost bacterium 4-75	108078
Gram-negative bacterium CKT1	111956
Bathymodiolus japonicus methanotrophic gill symbiont	113269
Actinoplanes cyaneus	52696
Actinoplanes italicus	113567
Actinoplanes missouriensis	1866
Collinsella intestinalis	147207
Vibrio sp. SG128	115126
Gallicola barnesae	116087
bacterium Chibacore 1500	118128
Gloeocapsa sp. PCC 73106	102232
Stanieria sp. PCC 7301	118165
Lyngbya aestuarii	118322
Oscillatoria acuminata	118323
Pseudanabaena sp. PCC 6903	102126
Shewanella sp. SIC1	117912
Chryseobacterium proteolyticum	118127
Nonomuraea roseoviolacea subsp. roseoviolacea	103837
marine gliding bacterium UWA-1	118673
Alteromonas sp. S	119913
Pseudoalteromonas sp. R	119917
Oscillospira guilliermondii	119853
Tetragenococcus halophilus subsp. halophilus	51669
Curtobacterium sp. VKM Ac-2057	123318
Vestimentiferan symbiont TW-2	125576
Maorithyas hadalis gill thioautotrophic symbiont I	125581
Maorithyas hadalis gill thioautotrophic symbiont II	125582
Vestimentiferan symbiont TW-3	125577
Vestimentiferan symbiont TW-1	183753
Vestimentiferan symbiont TW-6	125578
Vestimentiferan symbiont TW-4	125579
Vestimentiferan symbiont TW-5	125580
halophilic bacterium TAG F1	125575
Bacillus sp. KX6	127900
Paenibacillus sp. 7-5	127878
Rhodococcus sp. PN1	129133
Curtobacterium albidum	50728
Actinoplanes octamycinicus	135948
Actinoplanes ianthinogenes	122358
Actinoplanes sp. IFO 13944	136267
Bacillus okuhidensis	136160
Brevibacillus sp. MC-Z	136619
Actinokineospora sp. YU 923-201	137704
Azospirillum sp. B52	137720
Azospirillum sp. B518	137723
Natrialba sp. Tunisia HMg-25	138615
Natrialba sp. Tunisia HMg-27	138616
Dietzia psychralcaliphila	139021
Ralstonia sp. BA-0323	140015
uncultured archaeon SAGMA-B	140246
uncultured archaeon SAGMA-E	140249
uncultured archaeon SAGMA-F	140250
uncultured archaeon SAGMA-G	140251
uncultured archaeon SAGMA-H	140252
uncultured archaeon SAGMA-I	140253
uncultured archaeon SAGMA-J	140254
uncultured archaeon SAGMA-J2	140255
uncultured archaeon SAGMA-Q	140262
uncultured archaeon SAGMA-R	140263
uncultured archaeon SAGMA-S	140264
uncultured archaeon SAGMA-U	140266
uncultured archaeon SAGMA-V	140267
uncultured archaeon SAGMA-W	140268
uncultured archaeon SAGMA-Y	140270
uncultured archaeon SAGMA-2	140273
uncultured archaeon SAGMA-3	140274
uncultured archaeon SAGMA-11	140281
Ralstonia sp. HAB-11	143802
Pseudomonas sp. LAB-16	143814
Pseudomonas sp. LAB-21	143817
Psychromonas kaikoae	145373
Bacillus sp. BE1	147643
Bacillus sp. FE1	147644
Pseudomonas sp. PE1	147641
Pseudomonas sp. PE2	147642
mixotrophic iron-oxidizing bacterium	146946
uncultured gamma proteobacterium HOC22	148844
uncultured alpha proteobacterium HOC23	148864
uncultured Gram-positive bacterium HOC39	148877
uncultured delta proteobacterium HOC41	148876
Chlorobium limicola	1092
Cupriavidus laharis	151654
unidentified beta proteobacterium 1275a	151706
Candidatus Phytoplasma castaneae	152159
Vibrio sp. Csur-1	152516
Halomonas sp. Dsur-1	152511
Pseudoalteromonas sp. Esur-1	152521
Pseudomonas sp. Fsur-1	152512
Photobacterium sp. Adeep-1	152515
Pseudoalteromonas sp. Bdeep-1	152522
Vibrio sp. Cdeep-1	152517
Hyphomicrobium sp. Ddeep-1	152513
Pseudoalteromonas sp. Edeep-1	152523
Vibrio sp. Gdeep-1	152518
Vibrio sp. Hdeep-1	152519
Rarobacter incanus	153494
Flavobacteriaceae bacterium SA-0082	155909
Phormidium sp. MBIC10002	156022
Phormidium sp. MBIC10070	156027
Synechococcus sp. MBIC10459	156057
LPP-group MBIC10597	156019
Actinokineospora terrae	155974
Leuconostoc carnosum	1252
Saprospira sp. SS90-1	156649
Saprospira sp. SS92-11	156651
Saprospira sp. SS95-4	156652
Colwellia sp. PS11-3	157244
Photobacterium sp. PS11-6	157245
Moritella sp. PS10-13	157246
gamma proteobacterium PS12-4	157242
Shewanella sp. MTW-1	157247
Psychromonas sp. NTW-2	157248
Roseibacterium elongatum	159346
Acinetobacter sp. ST-550	161294
Haliangium tepidum	162028
Algicola sagamiensis	163869
Lactobacillus fuchuensis	164393
Vulcanisaeta souniana	164452
Buchnera aphidicola (Yamatocallis tokyoensis)	165262
Buchnera aphidicola (Yamatocallis hirayamae)	165263
Sphingomonas sp. PT20	167051
Comamonas sp. PJ111	167059
Comamonas sp. PJ712	167060
Rhodococcus sp. B184	167453
Rhizobium sp. YB4	168168
Bacillus sp. KPU 0013	168399
Halomonas sp. SK1	168806
endosymbiont of Pogonophora sp. JT-1	169137
Arthrobacter sp. JCM 1339	169875
Elizabethkingia miricola	172045
uncultured Cycloclasticus sp.	172194
Halosimplex carlsbadense	171164
Cryptomonas ovata	70450
Hemiselmis virescens	77927
Proteomonas sulcata	77928
gamma proteobacterium endosymbiont of Lamellibrachia satsuma	174143
endosymbiont of Calyptogena laubieri	174144
Cytophaga sp. MBIC04693	173737
Cytophaga sp. I-2029	173739
Cytophaga sp. T-588	173740
Cytophaga sp. I-545	173746
Sphingomonas sp. HL7	178397
Marinomonas primoryensis	178399
Xenococcus sp. PCC 7307	179406
[Clostridium] sphenoides	29370
Aquaspirillum putridiconchylium	181658
Campylobacter lanienae	75658
Flexibacter flexilis subsp. pelliculosus	184608
Chitinophaga japonensis	104662
Hugenholtzia roseola	1002
Chitinophaga sancti	1004
Flammeovirga arenaria	1025
Propionicimonas paludicola	185243
Bacteroidales str. KB9	185295
Cellulomonadaceae str. Ke	185265
Cellulomonadaceae str. W2	185266
actinobacterium WB2	185242
Cellulomonadaceae str. WB7	185270
Cellulomonadaceae str. WB11	185274
Cellulomonadaceae str. Wa	185282
Clostridiaceae bacterium 80Wc	185287
Clostridiaceae bacterium 80Wd	185288
Burkholderia sp. S-2	186159
Herpetosiphon sp. OSI-B2	186480
green non-sulfur bacterium B1-5	186660
Bradyrhizobium sp. DASA 35082	172719
Rhizobium sp. PDA-1	170520
Prevotella paludivivens	185294
Desulfovibrio sp. A45	189964
Enterobacteriaceae bacterium A46	189965
Rhizomicrobium palustre	189966
Microbacterium sp. A49	189969
Rhizobiales bacterium A4b	189967
Clostridiaceae bacterium A4d	189970
Thermoproteus sp. IC-062	278052
Bacillus sp. KSM-9865	192495
bacterium ODP-193-02	194520
bacterium ODP-193-14	194521
bacterium ODP-193-27	194522
bacterium ODP-193-43	194523
Clostridiaceae bacterium KB6	194664
uncultured spirochete	156406
Halomonas sp. SYO J42	196170
biphenyl-degrading bacterium BP-PH	197650
Bacillus krulwichiae	199441
Deinococcus aetherius	200252
Burkholderia sp. VE22	201092
Citrobacter sp. VA53	201093
Planifilum fulgidum	201973
Sulfurimonas autotrophica	202747
Saprospira sp. SS98-5	202748
Pseudomonas sp. K22	203520
Novosphingobium sp. J30	203521
Candidatus Symbiothrix dinenymphae	467085
uncultured Bacteroidaceae bacterium	163362
uncultured Lactococcus sp.	167973
uncultured Actinobacteridae bacterium	197512
Bacillus sp. V0	203376
Bacillus sp. VA2	203377
Bacillus sp. G6	203378
Janibacter sp. YY-1	203559
Derxia gummosa	203699
Halorubrum terrestre	267368
Paraburkholderia fungorum	134537
epsilon proteobacterium 49MY	206404
Borreliella valaisiana	62088
Paenibacillus fujiensis	208550
Nocardia asiatica	209252
Tolypothrix sp. IAM M-259	210999
Fischerella sp. IAM M-263	211010
Psychromonas hadalis	211669
Sulfitobacter sp. MJYP.25.10	211894
Psychrobacter sp. MJYP.25.32	211899
Flexibacter sp. 2216.15.5	211886
Marinilactobacillus sp. MJYP.25.24	211892
Bacillus sp. 2216.25.2	211896
Pseudomonas sp. KNA6-3	212522
Pseudomonas sp. KNA6-5	212523
Pyrococcus sp. Tc-2-70	213188
Methanocaldococcus sp. Mc-S-85	213209
Tonsilliphilus suis	214014
gamma proteobacterium Y-134	214467
Janthinobacterium sp. J3	213804
Syntrophomonas sp. TB-6	217027
Ornithinicoccus hortensis	82346
Paracoccus sp. TUT1021	217195
Sphingobacterium sp. TUT1026	217199
Photobacterium phosphoreum	659
alpha proteobacterium Shinshu-ah2	221583
uncultured Clostridiaceae bacterium	195049
Heliobacillus mobilis	28064
Heliobacterium modesticaldum	35701
Cupriavidus numazuensis	221992
Sphingomonas sp. A4	223555
Streptomyces aureofaciens	1894
Sphingomonas sp. D12	224633
Micromonospora eburnea	227316
Desulfobacteraceae bacterium MSL53	231436
Desulfoluna butyratoxydans	231438
Pseudodesulfovibrio portus	231439
Desulfopila aestuarii	231440
Desulfomicrobium sp. MSL92	231441
Desulfomicrobium sp. MSL93	231442
Desulfomicrobium sp. MSL94	231443
Desulfomicrobium sp. MSL98	231446
Desulfobulbus japonicus	231447
proteobacterium LS-1	232519
proteobacterium LS-2	232520
Bacillus sp. T41	233152
Bacillus horti	77523
Rickettsia endosymbiont of Hemiclepsis marginata	167465
uncultured Natronococcus sp.	236503
Nostoc commune	1178
Azospirillum sp. TS6	237264
Azospirillum sp. TS10	237267
Azospirillum sp. TS18	237272
Azospirillum sp. TS19	237273
Clostridium sp. B556-1	237490
Clostridium sp. Sukashi-1	237491
Clostridium sp. B905-1	237500
Clostridium sp. B904-4	237501
Clostridium sp. B910-1	237510
Clostridium sp. P301	237511
Clostridium sp. B913-1	237516
Clostridium sp. B906-1	237524
Burkholderia sp. Kas203-3	237478
Klebsiella sp. P3	237598
Starria zimbabweensis SAG 74.90	241431
Oscillatoria lutea	212356
Geobacillus thermodenitrificans subsp. thermodenitrificans	33940
low G+C Gram-positive bacterium M53	241249
Aphanothece sacrum	1122
Bacteroides uniformis	820
Alcaligenes sp. PAMU-1.5	243828
Paenibacillus sp. PAMU-2.5	243832
Ralstonia sp. PAMU-2.15	243834
Pandoraea sp. PAMU-2.78	243836
Flavobacterium sp. PAMU-2.98	243837
bacterium TC8	243900
Beijerinckia derxii subsp. derxii	31996
Beijerinckia sp. TB7	244543
Beijerinckia sp. TB8	244544
Beijerinckia sp. TB11	244547
Beijerinckia sp. TB14	244550
Beijerinckia sp. TB16	244552
Beijerinckia sp. TB6	244554
Paenibacillus abekawaensis	244733
Hydrogenivirga caldilitoris	246264
Moritella sp. 5710	246794
Nocardia testacea	248551
alpha proteobacterium Shinshu-th1	248738
Bradyrhizobium sp. Shinshu-th2	248739
Rhodobacter sp. Jip03	249187
Clostridium sp. DC1	249541
Lentibacillus juripiscarius	257446
Pelotomaculum propionicicum	258475
iodide-oxidizing bacterium Ka-4	261463
iodide-oxidizing bacterium YS-11	261464
iodide-oxidizing bacterium N213-3	261466
Actinocatenispora thailandica	227318
Pelotomaculum sp. FP	261474
Bacillus sp. A4-7-1-1	261538
Lysobacter concretionis	262325
uncultured methanotrophic proteobacterium	210771
Thalassotalea agarivorans	349064
Paenibacillus sp. SH-55	263817
Nocardia nova	37330
Leptothrix sp. SAYI-C	265879
Thiothrix sp. KRN-B2	265880
Thiothrix sp. NKBI-C	265881
Rubrobacter sp. CBF L56	266626
Pseudoalteromonas sp. ARD M15	266735
Salinisphaera sp. ARD M17	266736
Ralstonia sp. c310	267292
Cellulomonadaceae bacterium RR8	268375
Cellulomonadaceae bacterium RR15	268379
Enterobacteriaceae bacterium RR18	268398
Clostridium sp. RR29	268365
Rhodocyclaceae bacterium RR38	268400
Clostridium sp. RR41	268366
Rhodocyclaceae bacterium RR58	268401
beta proteobacterium RR59	268373
Clostridium sp. RR65	268368
Cellulomonadaceae bacterium RR74	268383
Rhodocyclaceae bacterium RR76	268403
Enterobacteriaceae bacterium RR77	268399
Rhodocyclaceae bacterium RR80	268402
Thioreductor micantisoli	269253
epsilon proteobacterium E9S37-1	269219
Azotobacter nigricans subsp. nigricans	270492
Azomonas macrocytogenes	69962
Myroides pelagicus	270914
Lishizhenia caseinilytica	270915
Brevibacterium sp. H15	272543
Borreliella garinii	29519
Mycobacterium sp. Thai3	278054
Mycobacterium sp. Thai4	278055
Bacillus sp. MM1	278133
Paenibacillus hodogayensis	279208
Vibrio sp. No. 74	279708
actinobacterium Aac-29	280291
actinobacterium Aac-33	280294
actinobacterium Aac-50	280299
actinobacterium Aac-61	280302
actinobacterium Aac-9	280306
actinobacterium Aac-99	280307
Streptococcus orisuis	282078
Moritella sp. 38C1	285051
Moritella sp. 47A1	285056
Shewanella sp. T5302	285064
Phormidium sp. MBIC10025	284622
Streptomyces poonensis	68255
Streptomyces eurythermus	42237
Streptomyces aurantiogriseus	66870
Streptomyces rubiginosus	1929
Streptomyces chromogenus	285452
Streptomyces prasinosporus	68256
Streptomyces tosaensis	285487
Streptomyces spinicoumarensis	285520
Streptomyces laeteviolaceus	285554
Streptomyces ghanaensis	35758
Streptomyces glaucosporus	284044
Lactobacillus kitasatonis	237446
Nostoc sp. YK-01	290304
Bacillus oshimensis	290588
Acrocarpospora corrugata	35763
uncultured Cytophaga sp.	160238
Halobacillus sp. IS-Hb1	291739
Gracilibacillus sp. SA-Gb1	291763
uncultured Desulfofrigus sp.	259016
uncultured Cellulophaga sp.	154338
uncultured Desulfuromonas sp.	181013
Alviniconcha sp. gill symbiont	292269
Paenibacillus sp. KSM-N659	267358
Anaplasmataceae bacterium IS136	294693
Lentibacillus halophilus	295065
Terrimonas lutea	296052
Thermoanaerobacter sp. KB4	298384
Thermoanaerobacter sp. TPI	298385
Actinomadura sp. Shinshu-MS-03	299143
Acrocarpospora sp. Shinshu-MS-05	299145
Chromohalobacter thailandensis	299263
Marinococcus salidurans	299581
Diaphorobacter sp. PD-12	301384
Burkholderia sp. IC049	304375
Selaginella uncinata	307165
Selenomonas ruminantium	971
uncultured Termite group 1 bacterium	167965
Phalacroma mitra	685761
Catellatospora bangladeshensis	310355
Chrysochromulina sp. MBIC10513	309984
Nocardia transvalensis	37333
Anaerovirgula multivorans	312168
bacterium 052309	312165
bacterium 072814	313787
bacterium 072827	313794
bacterium 072832	313797
bacterium 072833	313798
bacterium 072845	313803
bacterium 072847	313805
bacterium 081604	313811
bacterium 081648	313830
Clostridium sp. T2	320321
Neoasaia chiangmaiensis	320497
bacterium AEOC021	321153
low G+C Gram-positive bacterium SSCS42	322813
Ureibacillus thermosphaericus	51173
bacterium SSCS29	322831
low G+C Gram-positive bacterium SSCS28	322815
Georgenia sp. SSCS26	322778
Actinomycetales bacterium SSCS15	322784
low G+C Gram-positive bacterium SSCS10	322818
gamma proteobacterium NEP2	328002
gamma proteobacterium NEP3	328003
gamma proteobacterium NEP4	328004
Alviniconcha hessleri gill endosymbiont	330915
Rhizobium sp. 4-9	192498
uncultured Eubacteriaceae bacterium	203524
Methylobacterium sp. PB133	335566
Methylobacterium sp. PB138	335568
[Clostridium] caenicola	659425
Alicyclobacillus sp. P2	337830
Delftia acidovorans	80866
Blattabacterium sp. (Salganea taiwanensis taiwanensis)	340041
Blattabacterium sp. (Salganea raggei)	340043
Blattabacterium sp. (Panesthia angustipennis yayeyamensis)	340045
Blattabacterium sp. (Panesthia angustipennis baluensis)	340046
Lentibacillus kapialis	340214
Bartonella sp. TFC2	341184
Desulfovibrio sp. MSL10	341185
Desulfovibrio sp. MSL15	341186
Desulfovibrionaceae bacterium MSL80	341169
anaerobic bacterium TOL	341948
Legionella impletisoli	343510
Legionella yabuuchiae	376727
Staphylococcus lutrae	155085
Pseudoscourfieldia sp. Nak	354442
Alcaligenes sp. TS-MOSK-3	344681
Alcaligenes sp. TS-MOSK-5	344683
Alcaligenes sp. TS-MOSK-6	344684
endosymbiont of Alviniconcha sp. type1	346384
endosymbiont of Alviniconcha sp. Lau Basin	346386
endosymbiont of Alviniconcha sp. type2	346385
epsilon proteobacterium 55YT-8-4	345624
epsilon proteobacterium 55YT-9-4	345625
uncultured Methanococcales archaeon	345627
uncultured Methanopyrales archaeon	345629
uncultured Methanobacteriaceae archaeon	176233
uncultured Methanomicrobia archaeon	346909
uncultured Methanomicrobiaceae archaeon	176231
Labrys okinawensis	346911
Krasilnikovia cinnamomea	349313
Luedemannella helvata	349315
Luedemannella flava	349316
endosymbiont of Ifremeria nautilei	352389
rumen bacterium R-13	353159
rumen bacterium R-20	353162
rumen bacterium R-21	353163
rumen bacterium R-23	353164
rumen bacterium RC-11	353168
filamentous epibiont of Vulcanolepas osheai	354091
Ishikawaella symbiont of Brachyplatys subaeneus	356822
Ishikawaella symbiont of Brachyplatys vahlii	356823
Ishikawaella symbiont of Coptosoma parvipictum	356824
uncultured Desulfurococcus sp.	158791
uncultured Cenarchaeum sp.	355926
endosymbiont of Oligonychus ilicis	356831
endosymbiont of Tetranychus urticae red form A	356833
Xenorhabdus japonica	53341
Amphibacillus sediminis	360185
Deinococcus sp. DaeR-4	362240
Prevotella copri	165179
Flavobacterium sp. MS-3	363603
Acidobacteriaceae bacterium Gsoil 969	363878
