21-64-14 sp002255365	1970504	GCA_002255365.1
28-57-27 sp002281735	1970513	GCA_002281735.1
28-57-27 sp006212015	2268194	GCA_006212015.1
28L sp000177555	699218	GCA_000177555.1
28L sp002892445	699193	GCA_002892445.1
28-YEA-48 sp001898965	1895810	GCA_001898965.1
28-YEA-48 sp900104955	1882748	GCA_900104955.1
28-YEA-48 sp903825465	208549	GCA_903825465.1
28-YEA-48 sp903847605	208549	GCA_903847605.1
28-YEA-48 sp903861645	208549	GCA_903861645.1
28-YEA-48 sp903902915	208549	GCA_903902915.1
28-YEA-48 sp903931945	208549	GCA_903931945.1
3-1-20CM-2-70-9 sp005881885	2026724	GCA_005881885.1
3-1-20CM-2-70-9 sp005889075	2026724	GCA_005889075.1
3-1-20CM-4-69-9 sp005883355	1883427	GCA_005883355.1
32O-W sp001465275	1695218	GCA_001465275.1
39-52-133 sp002278935	1970512	GCA_002278935.1
40-80 sp001899145	1895763	GCA_001899145.1
40CM-2-53-6 sp005888745	2026714	GCA_005888745.1
40CM-2-70-7 sp003222205	2026742	GCA_003222205.1
40CM-4-65-16 sp005880795	2026724	GCA_005880795.1
40CM-4-65-16 sp005883575	2026724	GCA_005883575.1
40CM-4-65-16 sp005887685	2026724	GCA_005887685.1
40CM-4-65-16 sp005889085	2026724	GCA_005889085.1
40CM-4-65-16 sp005889135	2026724	GCA_005889135.1
40CM-4-68-19 sp005879315	2026735	GCA_005879315.1
40CM-4-68-19 sp005879535	2026735	GCA_005879535.1
41T-STBD-0c-01a sp002009425	1978339	GCA_002009425.1
42-54-T18 sp002162955	1856297	GCA_002162955.1
42-54-T18 sp002163245	1856293	GCA_002163245.1
43-37 sp001897475	1895707	GCA_001897475.1
45385 sp002156385	1960589	GCA_002156385.1
45385 sp002797395	2014074	GCA_002797395.1
4572-55 sp002084765	1971726	GCA_002084765.1
46-32 sp001898405	1895838	GCA_001898405.1
46-32 sp001898485	1895839	GCA_001898485.1
46-32 sp003243445	546	GCA_003243445.1
46-32 sp004173255	1869212	GCA_004173255.1
46-32 sp004173355	1869212	GCA_004173355.1
4M-Z18 sp003400305	2293567	GCA_003400305.1
50-400-T64 sp002162755	1856294	GCA_002162755.1
51-20 sp001917175	1896972	GCA_001917175.1
51-20 sp900539605	114712	GCA_900539605.1
51-20 sp900542055	114712	GCA_900542055.1
51-20 sp902761715	296830	GCA_902761715.1
54-19 sp001898225	1895928	GCA_001898225.1
54-19 sp902812345	2026724	GCA_902812345.1
58-81 sp001509095	1635274	GCA_001509095.1
58-81 sp002070395	1852914	GCA_002070395.1
58-81 sp012729145	2053624	GCA_012729145.1
59-46-T64 sp003205515	2200892	GCA_003205515.1
62-47 sp001899255	1895811	GCA_001899255.1
63-22 sp001898995	1895812	GCA_001898995.1
63-22 sp900465915	1909294	GCA_900465915.1
65-79 sp001896885	1895815	GCA_001896885.1
66-26 sp001897745	1895689	GCA_001897745.1
66-474 sp001899805	1895868	GCA_001899805.1
66-474 sp004299705	2052182	GCA_004299705.1
67-14 sp001897355	1895832	GCA_001897355.1
67-14 sp903933815	768556	GCA_903933815.1
67-14 sp903939845	768556	GCA_903939845.1
69-11 sp001898425	1895825	GCA_001898425.1
70-18 sp001899585	1895826	GCA_001899585.1
73-13 sp001898855	1895791	GCA_001898855.1
992a sp001940245	1261637	GCA_001940245.1
A37T11 sp900109895	1855384	GCA_900109895.1
A52C2 sp009866965	2555902	GCA_009866965.1
A52C2 sp900110915	1855383	GCA_900110915.1
AABM5-125-24 sp002127415	1960894	GCA_002127415.1
AAP81b sp001295935	1523432	GCA_001295935.1
AAP99 sp001295775	1523428	GCA_001295775.1
Abiotrophia defectiva	592010	GCA_000160075.2
Abiotrophia defectiva ATCC 49176	592010	GCA_000160075.2
Abiotrophia massiliensis	2058294	GCA_900604935.1
Abiotrophia sp001815865	1581061	GCA_001815865.1
Abiotrophia sp. HMSC24B09	1581061	GCA_001815865.1
Absicoccus porci	2486576	GCA_003725415.1
Absicoccus sp000434355	2292893	GCA_003480165.1
Absiella argi	2583452	GCA_010537335.1
Absiella dolichum	428127	GCA_000154285.1
Absiella dolichum DSM 3991	428127	GCA_000154285.1
Abyssibacter profundi	2182787	GCA_003151135.1
Abyssicoccus albus	1817405	GCA_003815035.1
Abyssisolibacter fermentans	1766203	GCA_001559865.1
Abyssivirga alkaniphila	1185412	GCA_003313305.1
AC-14 sp005888325	1883427	GCA_005888325.1
AC2028 sp000702085	1410630	GCA_000702085.1
AC2028 sp000702685	1408321	GCA_000702685.1
AC2028 sp902761225	297314	GCA_902761225.1
AC-35 sp005884125	1883427	GCA_005884125.1
Ac37b sp000746585	1528098	GCA_000746585.2
AC-43 sp005885555	1883427	GCA_005885555.1
AC-51 sp005884925	1883427	GCA_005884925.1
AC-64 sp005883215	1883427	GCA_005883215.1
Acanthosoma haemorrhoidale	2675795	GCA_012562765.1
Acanthosoma haemorrhoidale	2675796	GCA_012562965.1
Acanthosoma haemorrhoidale	2675797	GCA_012562605.1
Acaricomes phytoseiuli	1120917	GCA_000376245.1
Acaricomes phytoseiuli DSM 14247	1120917	GCA_000376245.1
Acaryochloris marina MBIC11017	2720402	GCA_012034865.1
Acaryochloris marina MBIC11017	310037	GCA_000238775.2
Acaryochloris sp000238775	310037	GCA_000238775.2
Acaryochloris sp012034865	2720402	GCA_012034865.1
Acaryochloris sp. CCMEE 5410	310037	GCA_000238775.2
Acaryochloris sp. CRU_2_0	2720402	GCA_012034865.1
Acaryochloris sp. RCC1774	1764569	GCA_003231495.1
Accumulibacter aalborgensis	1860102	GCA_900089955.1
Accumulibacter phosphatis_C	522306	GCA_000024165.1
Accumulibacter phosphatis_F	327160	GCA_003332265.1
Accumulibacter phosphatis_G	327160	GCA_012939955.1
Accumulibacter phosphatis_H	327160	GCA_012940005.1
Accumulibacter sp000584975	327160	GCA_005889575.1
Accumulibacter sp000585075	1454004	GCA_000585075.1
Accumulibacter sp005524045	2053492	GCA_013347225.1
Acd1 sp000389735	1294123	GCA_000389735.1
Acetanaerobacterium elongatum	258515	GCA_900103835.1
Acetatifactor muris	879566	GCA_900248245.1
Acetatifactor sp011959105	1898203	GCA_011959105.1
Acetatifactor sp900066365	2763672	GCA_014337175.1
Acetatifactor sp900066565	2109691	GCA_003584705.1
Acetatifactor sp900772845	1898203	GCA_900772845.1
Acetitomaculum ruminis	1120918	GCA_900112085.1
Acetitomaculum ruminis DSM 5522	1120918	GCA_900112085.1
Acetivibrio_A ethanolgignens	290052	GCA_001461035.1
Acetivibrio_A sp009696045	2606634	GCA_009696045.1
Acetivibrio cellulolyticus	509191	GCA_000179595.2
Acetivibrio cellulolyticus CD2	509191	GCA_000179595.2
Acetivibrio clariflavus	720554	GCA_000237085.1
Acetivibrio ethanolgignens	290052	GCA_001461035.1
Acetivibrio sp012519925	1898204	GCA_012519925.1
Acetoanaerobium noterae	745369	GCA_900168025.1
Acetoanaerobium sticklandii	1511	GCA_000196455.1
Acetobacteraceae bacterium	1909293	GCA_003151425.1
Acetobacteraceae bacterium	1909293	GCA_003164135.1
Acetobacteraceae bacterium	1909293	GCA_013201075.1
Acetobacteraceae bacterium AT-5844	1054213	GCA_000245075.1
Acetobacteraceae bacterium DAT818	1510841	GCA_002592045.1
Acetobacteraceae bacterium DAT818	2676446	GCA_009725755.1
Acetobacteraceae bacterium GIMN 1.016	1442381	GCA_004355005.1
Acetobacteraceae bacterium KEBCLARHB70R	2582866	GCA_005844085.1
Acetobacter aceti	1120919	GCA_000429165.1
Acetobacter aceti	1737472	GCA_011516755.1
Acetobacter aceti	435	GCA_002005445.1
Acetobacter aceti	85325	GCA_011516765.1
Acetobacter aceti	887700	GCA_000963905.1
Acetobacter aceti_B	435	GCA_002005445.1
Acetobacter aceti NBRC 14818	887700	GCA_000963905.1
Acetobacter ascendens	481146	GCA_001766235.1
Acetobacter cerevisiae	178900	GCA_001580535.1
Acetobacter cibinongensis	146475	GCA_000963925.1
Acetobacter estunensis	104097	GCA_011516945.1
Acetobacter estunensis	436516	GCA_003049575.1
Acetobacter fabarum	483199	GCA_011516925.1
Acetobacter farinalis	1260984	GCA_011516935.1
Acetobacter ghanensis	104100	GCA_014207635.1
Acetobacter ghanensis	1076594	GCA_002153655.1
Acetobacter ghanensis	1236501	GCA_000613865.1
Acetobacter ghanensis	1332824	GCA_011516885.1
Acetobacter ghanensis	146476	GCA_000964225.1
Acetobacter ghanensis	2592655	GCA_008365315.1
Acetobacter ghanensis	431306	GCA_001499675.1
Acetobacter ghanensis	483199	GCA_011516925.1
Acetobacter indonesiensis	104101	GCA_000963945.1
Acetobacterium bakii	52689	GCA_001263355.1
Acetobacterium dehalogenans	1068975	GCA_000472665.1
Acetobacterium dehalogenans DSM 11527	1068975	GCA_000472665.1
Acetobacterium fimetarium	52691	GCA_014284475.1
Acetobacterium paludosum	52693	GCA_008086595.1
Acetobacterium sp003260995	2184575	GCA_003260995.1
Acetobacterium sp. enrichment culture clone DhR^2/LM-A07	52694	GCA_001766835.1
Acetobacterium sp. KB-1	1068975	GCA_000472665.1
Acetobacterium sp. KB-1	2184575	GCA_003260995.1
Acetobacterium tundrae	132932	GCA_008086615.1
Acetobacterium wieringae	52694	GCA_001766835.1
Acetobacterium woodii	931626	GCA_000247605.1
Acetobacterium woodii DSM 1030	931626	GCA_000247605.1
Acetobacter lambici	1332824	GCA_011516885.1
Acetobacter lovaniensis	104100	GCA_014207635.1
Acetobacter malorum	178901	GCA_001580615.1
Acetobacter malorum	178901	GCA_002153605.1
Acetobacter malorum_A	178901	GCA_002153605.1
Acetobacter musti	864732	GCA_011516835.1
Acetobacter nitrogenifigens	1120919	GCA_000429165.1
Acetobacter nitrogenifigens DSM 23921 = LMG 23498	1120919	GCA_000429165.1
Acetobacter oeni	1737473	GCA_011516735.1
Acetobacter oeni	304077	GCA_011516825.1
Acetobacter oeni	864732	GCA_011516835.1
Acetobacteroides hydrogenigenes	979970	GCA_004340205.1
Acetobacteroides sp000798815	1339253	GCA_000798815.1
Acetobacter okinawensis	1076594	GCA_002153655.1
Acetobacter okinawensis	1236501	GCA_000613865.1
Acetobacter okinawensis_A	1076594	GCA_002153655.1
Acetobacter okinawensis JCM 25146	1236501	GCA_000613865.1
Acetobacter orientalis	146474	GCA_000963965.1
Acetobacter orientalis	146475	GCA_000963925.1
Acetobacter orleanensis	104099	GCA_001581005.1
Acetobacter oryzifermentans	1633874	GCA_001628715.1
Acetobacter oryzoeni	2500548	GCA_004014775.2
Acetobacter pasteurianus	104098	GCA_006539345.1
Acetobacter pasteurianus	1285586	GCA_000392615.1
Acetobacter pasteurianus	2500548	GCA_004014775.2
Acetobacter pasteurianus	28031	GCA_007362955.1
Acetobacter pasteurianus	940265	GCA_000285275.1
Acetobacter pasteurianus subsp. pasteurianus LMG 1262 = NBRC 106471	940265	GCA_000285275.1
Acetobacter peroxydans	104098	GCA_006539345.1
Acetobacter persici	104099	GCA_001581005.1
Acetobacter persici	104101	GCA_000963945.1
Acetobacter persici	1236503	GCA_000613905.1
Acetobacter persici	1260984	GCA_011516935.1
Acetobacter persici	178900	GCA_001580535.1
Acetobacter persici	178901	GCA_001580615.1
Acetobacter persici	178901	GCA_002153605.1
Acetobacter persici JCM 25330	1236503	GCA_000613905.1
Acetobacter pomorum	65959	GCA_002738225.1
Acetobacter senegalensis	446692	GCA_001580995.1
Acetobacter sicerae	85325	GCA_011516765.1
Acetobacter sp002409645	1945905	GCA_002409645.1
Acetobacter sp008365315	2592655	GCA_008365315.1
Acetobacter sp011516735	1737473	GCA_011516735.1
Acetobacter sp011516755	1737472	GCA_011516755.1
Acetobacter sp012517935	440	GCA_012517935.1
Acetobacter sp.	1231623	GCA_000963885.1
Acetobacter sp.	440	GCA_012517935.1
Acetobacter sp. 46_36	1896965	GCA_001917135.1
Acetobacter sp. JWB	1633874	GCA_001628715.1
Acetobacter sp. KACC 21233	2592655	GCA_008365315.1
Acetobacter sp. LMG 1627	1737472	GCA_011516755.1
Acetobacter sp. LMG 1636	1737473	GCA_011516735.1
Acetobacter sp. UBA5411	1945905	GCA_002409645.1
Acetobacter syzygii	146476	GCA_000964225.1
Acetobacter thailandicus	1502842	GCA_011516655.1
Acetobacter tropicalis	104102	GCA_001580915.1
Acetobacter tropicalis	446692	GCA_001580995.1
Acetohalobium arabaticum	574087	GCA_000144695.1
Acetohalobium arabaticum DSM 5501	574087	GCA_000144695.1
Acetomicrobium flavidum	49896	GCA_900129645.1
Acetomicrobium hydrogeniformans	592015	GCA_000160455.2
Acetomicrobium hydrogeniformans ATCC BAA-1850	592015	GCA_000160455.2
Acetomicrobium sp012518015	2053624	GCA_012518015.1
Acetomicrobium thermoterrenum	1120987	GCA_900107215.1
Acetomicrobium thermoterrenum	592015	GCA_000160455.2
Acetomicrobium thermoterrenum DSM 13490	1120987	GCA_900107215.1
Acetonema longum	1009370	GCA_000219125.2
Acetonema longum DSM 6540	1009370	GCA_000219125.2
Acholeplasma_A axanthum	29552	GCA_900660745.1
Acholeplasma_A modicum	1408417	GCA_000687835.1
Acholeplasma axanthum	29552	GCA_900660745.1
Acholeplasma axanthum ATCC 25176	29552	GCA_900660745.1
Acholeplasma brassicae	61635	GCA_000967915.1
Acholeplasma_C brassicae	61635	GCA_000967915.1
Acholeplasma_D palmae	1318466	GCA_000968055.1
Acholeplasma_D sp012519065	2155	GCA_012519065.1
Acholeplasma equifetale	1408415	GCA_000687735.1
Acholeplasma equifetale ATCC 29724	1408415	GCA_000687735.1
Acholeplasma granularum	1278304	GCA_000526235.1
Acholeplasma granularum ATCC 19168	1278304	GCA_000526235.1
Acholeplasma hippikon	264636	GCA_900660755.1
Acholeplasma laidlawii	441768	GCA_000018785.1
Acholeplasma laidlawii PG-8A	441768	GCA_000018785.1
Acholeplasma modicum	1408417	GCA_000687835.1
Acholeplasma modicum ATCC 29102	1408417	GCA_000687835.1
Acholeplasma multilocale	1278299	GCA_000483165.1
Acholeplasma multilocale ATCC 49900	1278299	GCA_000483165.1
Acholeplasma oculi	35623	GCA_900166985.1
Acholeplasma palmae	1318466	GCA_000968055.1
Acholeplasma palmae J233	1318466	GCA_000968055.1
Acholeplasma sp.	33015	GCA_012838065.1
Acholeplasma sp.	33015	GCA_012838635.1
Acholeplasma sp.	33015	GCA_012839355.1
Acholeplasmataceae bacterium	1898209	GCA_007692425.1
Acholeplasmataceae bacterium	1898209	GCA_011620375.1
Acholeplasmataceae bacterium	1898209	GCA_012517145.1
Acholeplasmataceae bacterium	1898209	GCA_012520715.1
Acholeplasmataceae bacterium	1898209	GCA_012522345.1
Acholeplasmataceae bacterium	1898209	GCA_012718985.1
Acholeplasmataceae bacterium	1898209	GCA_012719555.1
Acholeplasmataceae bacterium	1898209	GCA_012744295.1
Acholeplasmataceae bacterium	1898209	GCA_012837645.1
Acholeplasmataceae bacterium	1898209	GCA_012838545.1
Acholeplasmataceae bacterium	1898209	GCA_012838705.1
Acholeplasmataceae bacterium	1898209	GCA_012838945.1
Acholeplasmataceae bacterium Mahy22	2735436	GCA_013282175.1
Acholeplasmataceae bacterium UBA5409	1951321	GCA_002410615.1
Acholeplasmataceae bacterium UBA5769	1951328	GCA_002418725.1
Acholeplasmatales bacterium	2053494	GCA_003249785.1
Acholeplasmatales bacterium	2053494	GCA_003539625.1
Acholeplasmatales bacterium	2053494	GCA_007694145.1
Acholeplasmatales bacterium DTU056	1671633	GCA_001512985.1
Acholeplasmatales bacterium DTU067	1671634	GCA_001512995.1
Achromobacter aegrifaciens	1287736	GCA_902859735.1
Achromobacter agilis	1353888	GCA_900496965.1
Achromobacter aloeverae	1750518	GCA_004121055.1
Achromobacter animicus	1389935	GCA_902859585.1
Achromobacter arsenitoxydans	477184	GCA_000236785.2
Achromobacter arsenitoxydans SY8	477184	GCA_000236785.2
Achromobacter bronchisepticus_A	85698	GCA_014490035.1
Achromobacter deleyi	1353891	GCA_013116765.1
Achromobacter deleyi	1353891	GCA_902859705.1
Achromobacter deleyi_A	1353891	GCA_013116765.1
Achromobacter denitrificans	1255278	GCA_001571365.1
Achromobacter denitrificans	1287736	GCA_902859735.1
Achromobacter denitrificans	1353888	GCA_900496965.1
Achromobacter denitrificans NBRC 15125	1255278	GCA_001571365.1
Achromobacter dolens	1287738	GCA_902859745.1
Achromobacter insolitus	1389935	GCA_902859585.1
Achromobacter insolitus	1532557	GCA_000757485.1
Achromobacter insolitus	2069367	GCA_900496975.1
Achromobacter insolitus	217204	GCA_002209555.1
Achromobacter insolitus	85698	GCA_014490035.1
Achromobacter insuavis	1287735	GCA_003096315.1
Achromobacter insuavis	1287735	GCA_902859645.1
Achromobacter insuavis_A	1287735	GCA_003096315.1
Achromobacter kerstersii	1353890	GCA_902859595.1
Achromobacter marplatensis	470868	GCA_002209535.1
Achromobacter mucicolens	1389922	GCA_902859725.1
Achromobacter pestifer	1353889	GCA_013267355.1
Achromobacter pestifer	1353889	GCA_902859625.1
Achromobacter pestifer_A	1353889	GCA_013267355.1
Achromobacter piechaudii	1216977	GCA_001571245.1
Achromobacter piechaudii NBRC 102461	1216977	GCA_001571245.1
Achromobacter pulmonis	1389932	GCA_002885955.2
Achromobacter pulmonis	1389932	GCA_902859765.1
Achromobacter pulmonis_A	1389932	GCA_002885955.2
Achromobacter ruhlandii	72557	GCA_902859695.1
Achromobacter sp000757485	1532557	GCA_000757485.1
Achromobacter sp001428845	1736602	GCA_001428845.1
Achromobacter sp002902905	1758194	GCA_002902905.1
Achromobacter sp002975275	1827284	GCA_002975275.1
Achromobacter sp012928505	2727415	GCA_012928505.1
Achromobacter sp014170305	1862320	GCA_014170305.1
Achromobacter sp014170335	1862319	GCA_014170335.1
Achromobacter sp900156745	1881016	GCA_900156745.1
Achromobacter spanius	1216977	GCA_001571245.1
Achromobacter spanius	1353890	GCA_902859595.1
Achromobacter spanius	1353891	GCA_013116765.1
Achromobacter spanius	1353891	GCA_902859705.1
Achromobacter spanius	1389922	GCA_902859725.1
Achromobacter spanius	1736602	GCA_001428845.1
Achromobacter spanius	1827284	GCA_002975275.1
Achromobacter spanius	1862319	GCA_014170335.1
Achromobacter spanius	1862320	GCA_014170305.1
Achromobacter spanius	1881016	GCA_900156745.1
Achromobacter spanius	217203	GCA_002812705.1
Achromobacter spanius	217203	GCA_002966795.1
Achromobacter spanius	217203	GCA_003994415.1
Achromobacter spanius_B	2282475	GCA_003600685.1
Achromobacter spanius_C	217203	GCA_003994415.1
Achromobacter spanius_D	217203	GCA_002966795.1
Achromobacter sp. AONIH1	1758194	GCA_002902905.1
Achromobacter sp. B7	217203	GCA_002812705.1
Achromobacter sp. B7	217203	GCA_003994415.1
Achromobacter sp. B7	2282475	GCA_003600685.1
Achromobacter sp. B7	2727415	GCA_012928505.1
Achromobacter sp. Bel	2727415	GCA_012928505.1
Achromobacter sp. HZ34	2015170	GCA_002209485.1
Achromobacter sp. KS-M25	2511204	GCA_009866805.1
Achromobacter sp. MFA1 R4	1881016	GCA_900156745.1
Achromobacter sp. MYb9	1827284	GCA_002975275.1
Achromobacter sp. Root83	1736602	GCA_001428845.1
Achromobacter sp. RTa	1532557	GCA_000757485.1
Achromobacter sp. S13007	2511204	GCA_009866805.1
Achromobacter sp. UMC46	1862319	GCA_014170335.1
Achromobacter sp. UMC71	1862320	GCA_014170305.1
Achromobacter veterisilvae	2069367	GCA_900496975.1
Achromobacter xylosoxidans	1287735	GCA_003096315.1
Achromobacter xylosoxidans	1287735	GCA_902859645.1
Achromobacter xylosoxidans	1287738	GCA_902859745.1
Achromobacter xylosoxidans	1353889	GCA_902859625.1
Achromobacter xylosoxidans	1389932	GCA_902859765.1
Achromobacter xylosoxidans	477184	GCA_000236785.2
Achromobacter xylosoxidans	72557	GCA_902859695.1
Achromobacter xylosoxidans	762376	GCA_000165835.1
Achromobacter xylosoxidans	85698	GCA_001457475.1
Achromobacter xylosoxidans	85698	GCA_002192695.1
Achromobacter xylosoxidans	85698	GCA_014490035.1
Achromobacter xylosoxidans A8	1353889	GCA_013267355.1
Achromobacter xylosoxidans A8	470868	GCA_002209535.1
Achromobacter xylosoxidans A8	762376	GCA_000165835.1
Achromobacter xylosoxidans A8	85698	GCA_002192695.1
Achromobacter xylosoxidans_B	762376	GCA_000165835.1
Achromobacter xylosoxidans_C	85698	GCA_002192695.1
Achromobacter xylosoxidans NBRC 15126 = ATCC 27061	85698	GCA_001457475.1
Acidaminobacter hydrogenoformans	1120920	GCA_900103005.1
Acidaminobacter hydrogenoformans DSM 2784	1120920	GCA_900103005.1
Acidaminococcus fermentans	591001	GCA_000025305.1
Acidaminococcus fermentans	905	GCA_004555735.1
Acidaminococcus fermentans	905	GCA_009696675.1
Acidaminococcus fermentans_A	905	GCA_004555735.1
Acidaminococcus fermentans DSM 20731	591001	GCA_000025305.1
Acidaminococcus fermentans DSM 20731	905	GCA_009696675.1
Acidaminococcus intestini	1120921	GCA_000425045.1
Acidaminococcus intestini DSM 21505	1120921	GCA_000425045.1
Acidaminococcus intestini RyC-MR95	1120921	GCA_000425045.1
Acidaminococcus massiliensis	1852375	GCA_900095825.1
Acidaminococcus provencensis	2058289	GCA_900291475.1
Acidaminococcus sp000437815	905	GCA_009696675.1
Acidaminococcus sp900315205	352152	GCA_900315205.1
Acidaminococcus sp900538365	352152	GCA_900538365.1
Acidaminococcus sp902796945	352152	GCA_902796945.1
Acidaminococcus sp. Marseille-P2764	1871002	GCA_900106585.1
Acidaminococcus sp. Marseille-P2828	1852375	GCA_900095825.1
Acidaminococcus timonensis	1871002	GCA_900106585.1
Acidianus ambivalens	2283	GCA_009729015.1
Acidianus_B brierleyi	41673	GCA_003201835.2
Acidianus brierleyi	41673	GCA_003201835.2
Acidianus copahuensis	1160895	GCA_000632495.1
Acidianus hospitalis W1	12915	GCA_009729545.1
Acidianus hospitalis W1	2283	GCA_009729015.1
Acidianus infernus	12915	GCA_009729545.1
Acidianus manzaensis	282676	GCA_002116695.1
Acidianus sulfidivorans	619593	GCA_003201765.2
Acidianus sulfidivorans JP7	619593	GCA_003201765.2
Acidibacillus_A sulfuroxidans	1765684	GCA_003144315.1
Acidibacillus ferrooxidans	1765683	GCA_001516615.1
Acidibacillus ferrooxidans	1765683	GCA_001642725.1
Acidibacillus ferrooxidans_B	1765683	GCA_001516615.1
Acidibacillus sulfuroxidans	1765684	GCA_003144315.1
Acidibrevibacterium fodinaquatile	1969806	GCA_003352165.1
Acidicapsa borealis	171953	GCA_903832055.1
Acidiferrobacteraceae bacterium	2024893	GCA_011052015.1
Acidiferrobacter sp003184265	1281578	GCA_003184265.1
Acidiferrobacter sp. SPIII_3	1281578	GCA_003184265.1
Acidiferrobacter sp. SPIII_3	163359	GCA_003333315.1
Acidiferrobacter thiooxydans	163359	GCA_003333315.1
Acidihalobacter_A ferrooxidans	1765967	GCA_001975725.1
Acidihalobacter ferrooxidans	1765967	GCA_001975725.1
Acidihalobacter prosperus	160660	GCA_000754095.2
Acidihalobacter prosperus	160660	GCA_001753165.1
Acidihalobacter prosperus	160660	GCA_001753245.1
Acidihalobacter prosperus_A	160660	GCA_001753245.1
Acidihalobacter prosperus_B	160660	GCA_001753165.1
Acidilobaceae archaeon UBA158	1915614	GCA_002506595.1
Acidilobales archaeon	2268176	GCA_011056395.1
Acidilobales archaeon	2268176	GCA_011337845.1
Acidilobus saccharovorans 345-15	1577685	GCA_003431325.1
Acidilobus saccharovorans 345-15	666510	GCA_000144915.1
Acidilobus saccharovorans	666510	GCA_000144915.1
Acidilobus sp000495735	1410576	GCA_000495735.1
Acidilobus sp003431325	1577685	GCA_003431325.1
Acidilobus sp. 7A	1577685	GCA_003431325.1
Acidimangrovimonas indica	765699	GCA_900106675.1
Acidimangrovimonas sediminis	2056283	GCA_002871005.1
Acidimicrobiaceae bacterium	2024894	GCA_002705305.1
Acidimicrobiaceae bacterium	2024894	GCA_002708935.1
Acidimicrobiaceae bacterium	2024894	GCA_002722565.1
Acidimicrobiaceae bacterium	2024894	GCA_003132165.1
Acidimicrobiaceae bacterium	2024894	GCA_003132205.1
Acidimicrobiaceae bacterium	2024894	GCA_003132305.1
Acidimicrobiaceae bacterium	2024894	GCA_003133325.1
Acidimicrobiaceae bacterium	2024894	GCA_003133685.1
Acidimicrobiaceae bacterium	2024894	GCA_003136185.1
Acidimicrobiaceae bacterium	2024894	GCA_003138815.1
Acidimicrobiaceae bacterium	2024894	GCA_003138855.1
Acidimicrobiaceae bacterium	2024894	GCA_003139355.1
Acidimicrobiaceae bacterium	2024894	GCA_003140595.1
